date,open,high,low,close,to symbol,from symbol
2016-11-20,6.8467,6.9041,6.7809,6.8925,CNY,USD
2016-11-13,6.7734,6.8507,6.754,6.8051,CNY,USD
2016-11-06,6.775,6.7809,6.7465,6.7555,CNY,USD
2016-10-30,6.7741,6.7878,6.7599,6.7834,CNY,USD
2016-10-23,6.734,6.7789,6.7217,6.7663,CNY,USD
2016-10-16,6.7066,6.7434,6.7049,6.731,CNY,USD
2016-10-09,6.6732,6.7111,6.6553,6.6769,CNY,USD
2016-10-02,6.6663,6.6873,6.6345,6.6381,CNY,USD
2016-09-25,6.6675,6.6787,6.6417,6.6572,CNY,USD
2016-09-18,6.678,6.7315,6.662,6.6707,CNY,USD
2016-09-11,6.6762,6.6971,6.6491,6.6799,CNY,USD
2016-09-04,6.6762,6.6884,6.6653,6.6798,CNY,USD
2016-08-28,6.6481,6.685,6.633,6.6789,CNY,USD
2016-08-21,6.6349,6.683,6.6058,6.6344,CNY,USD
2016-08-14,6.6603,6.6652,6.6204,6.6449,CNY,USD
2016-08-07,6.642,6.6783,6.6135,6.6737,CNY,USD
2016-07-31,6.6794,6.6892,6.609,6.6423,CNY,USD
2016-07-24,6.7043,6.7081,6.6611,6.6939,CNY,USD
2016-07-17,6.6839,6.7075,6.6654,6.6761,CNY,USD
2016-07-10,6.6553,6.6854,6.6553,6.6781,CNY,USD
2016-07-03,6.6416,6.6571,6.6268,6.6457,CNY,USD
2016-06-26,6.5671,6.6416,6.5614,6.6118,CNY,USD
2016-06-19,6.5757,6.5945,6.5625,6.5784,CNY,USD
2016-06-12,6.5538,6.5778,6.5518,6.552,CNY,USD
2016-06-05,6.5733,6.584,6.5538,6.5548,CNY,USD
2016-05-29,6.5457,6.5733,6.54,6.5533,CNY,USD
2016-05-22,6.5213,6.546,6.5104,6.5367,CNY,USD
2016-05-15,6.5069,6.5225,6.482,6.522,CNY,USD
2016-05-08,6.4641,6.5069,6.4614,6.4902,CNY,USD
2016-05-01,6.483,6.492,6.4531,6.4641,CNY,USD
2016-04-24,6.4652,6.4957,6.4481,6.491,CNY,USD
2016-04-17,6.4495,6.4776,6.4465,6.4656,CNY,USD
2016-04-10,6.4686,6.4779,6.4479,6.4558,CNY,USD
2016-04-03,6.5017,6.5146,6.439,6.4686,CNY,USD
2016-03-27,6.4746,6.5265,6.4746,6.5265,CNY,USD
2016-03-20,6.49,6.5155,6.4525,6.4616,CNY,USD
2016-03-13,6.5068,6.514,6.4783,6.4853,CNY,USD
2016-03-06,6.544,6.544,6.4956,6.4981,CNY,USD
2016-02-28,6.5118,6.545,6.5118,6.5304,CNY,USD
2016-02-21,6.4862,6.5183,6.4862,6.5124,CNY,USD
2016-02-14,6.5639,6.5639,6.4819,6.5639,CNY,USD
2016-02-07,6.5684,6.5705,6.5543,6.5639,CNY,USD
2016-01-31,6.5694,6.5738,6.5642,6.5661,CNY,USD
2016-01-24,6.5689,6.5707,6.5653,6.5691,CNY,USD
2016-01-17,6.5595,6.5816,6.556,6.5749,CNY,USD
2016-01-10,6.5254,6.5865,6.5095,6.5865,CNY,USD
2016-01-03,6.4787,6.5256,6.4748,6.4837,CNY,USD
2015-12-27,6.4708,6.4787,6.4658,6.4673,CNY,USD
2015-12-20,6.449,6.4737,6.4473,6.4715,CNY,USD
2015-12-13,6.3982,6.4491,6.3982,6.4453,CNY,USD
2015-12-06,6.3882,6.3984,6.3795,6.3911,CNY,USD
2015-11-29,6.3793,6.3886,6.3774,6.385,CNY,USD
2015-11-22,6.3612,6.381,6.3589,6.375,CNY,USD
2015-11-15,6.3522,6.3664,6.3468,6.3638,CNY,USD
2015-11-08,6.3274,6.3522,6.3225,6.3431,CNY,USD
2015-11-01,6.3432,6.3501,6.3081,6.3081,CNY,USD
2015-10-25,6.3501,6.3585,6.333,6.3391,CNY,USD
2015-10-18,6.313,6.3535,6.313,6.3426,CNY,USD
2015-10-11,6.3461,6.3461,6.3094,6.3353,CNY,USD
2015-10-04,6.3588,6.3589,6.3439,6.3461,CNY,USD
2015-09-27,6.3591,6.3742,6.3588,6.3641,CNY,USD
2015-09-20,6.3579,6.3633,6.3509,6.3543,CNY,USD
2015-09-13,6.3559,6.3764,6.352,6.365,CNY,USD
2015-09-06,6.3664,6.3664,6.3457,6.3459,CNY,USD
2015-08-30,6.3944,6.4149,6.3663,6.3785,CNY,USD
2015-08-23,6.3847,6.4047,6.3745,6.3789,CNY,USD
2015-08-16,6.1997,6.4374,6.1997,6.3818,CNY,USD
2015-08-09,6.1997,6.2005,6.1991,6.1997,CNY,USD
2015-08-02,6.1995,6.1998,6.1985,6.1998,CNY,USD
2015-07-26,6.1998,6.2006,6.1986,6.1996,CNY,USD
2015-07-19,6.1984,6.1998,6.1982,6.1995,CNY,USD
2015-07-12,6.1992,6.2,6.1973,6.1993,CNY,USD
2015-07-05,6.1988,6.1992,6.1906,6.1957,CNY,USD
2015-06-28,6.1995,6.1998,6.1966,6.199,CNY,USD
2015-06-21,6.199,6.2033,6.1964,6.1995,CNY,USD
2015-06-14,6.1956,6.1993,6.1945,6.1983,CNY,USD
2015-06-07,6.1895,6.199,6.1846,6.1934,CNY,USD
2015-05-31,6.192,6.1967,6.1876,6.1883,CNY,USD
2015-05-24,6.1943,6.1967,6.183,6.1874,CNY,USD
2015-05-17,6.1992,6.1992,6.19,6.1961,CNY,USD
2015-05-10,6.1984,6.2146,6.186,6.198,CNY,USD
2015-05-03,6.209,6.209,6.187,6.191,CNY,USD
2015-04-26,6.1919,6.209,6.1848,6.1848,CNY,USD
2015-04-19,6.2047,6.2047,6.1805,6.1866,CNY,USD
2015-04-12,6.187,6.2047,6.1821,6.1991,CNY,USD
2015-04-05,6.1965,6.1965,6.184,6.187,CNY,USD
2015-03-29,6.205,6.2081,6.1909,6.2052,CNY,USD
2015-03-22,6.2518,6.2518,6.1714,6.196,CNY,USD
2015-03-15,6.255,6.255,6.2487,6.2487,CNY,USD
2015-03-08,6.2637,6.2637,6.2538,6.2538,CNY,USD
2015-03-01,6.2451,6.2637,6.2451,6.2586,CNY,USD
2015-02-22,6.2386,6.2451,6.2386,6.2441,CNY,USD
2015-02-15,6.2388,6.2388,6.2292,6.2303,CNY,USD
2015-02-08,6.2495,6.2495,6.227,6.2334,CNY,USD
2015-02-01,6.2458,6.2495,6.2302,6.241,CNY,USD
2015-01-25,6.208,6.2458,6.1986,6.2179,CNY,USD
2015-01-18,6.1934,6.208,6.1775,6.197,CNY,USD
2015-01-11,6.2084,6.2102,6.1901,6.2003,CNY,USD
2015-01-04,6.2125,6.2218,6.181,6.1961,CNY,USD
2014-12-28,6.2116,6.2211,6.2053,6.2053,CNY,USD
2014-12-21,6.1805,6.2186,6.1795,6.2099,CNY,USD
2014-12-14,6.163,6.1959,6.1588,6.1769,CNY,USD
2014-12-07,6.142,6.163,6.137,6.1402,CNY,USD
2014-11-30,6.1317,6.142,6.1227,6.1332,CNY,USD
2014-11-23,6.1143,6.1323,6.1075,6.1149,CNY,USD
2014-11-16,6.1095,6.1206,6.1078,6.1195,CNY,USD
2014-11-09,6.1083,6.1129,6.1011,6.1128,CNY,USD
2014-11-02,6.1065,6.1083,6.0985,6.1027,CNY,USD
2014-10-26,6.1136,6.122,6.1048,6.1071,CNY,USD
